id	ext_ids	ext_urls	label	description	tags	source	grade_start	grade_end
junyi.wUssm1kBiL8949UikpoP4M7jA0qR8JoaLthb513afBA=	【基礎】流水問題		Upstream and Downstream Problems		math;elementary	junyi	1.0	6.0
junyi.P7BbN3XtNfmNgFUznGo0EKF0EO8JfiDgw/XJD1h/Crs=	【基礎】簡化問題 1		Simplification Problems 1		math;elementary	junyi	1.0	6.0
junyi.7Z/KCQJ/Nos87439+IVOvNaz0gOZPSKmri8DEQgNazU=	【基礎】簡化問題 2		Simplification Problems 2		math;elementary	junyi	1.0	6.0
junyi.lZL4UoNcmffkQ/nM3VYvBC7BAwD1OPmiOb5c3tmIm5s=	【基礎】間隔問題;lcsh.sh85067539	http://id.loc.gov/authorities/subjects/sh85067539	Interval Problems		math;elementary	junyi	1.0	6.0
junyi.FFX0ABpL61Fw6NB6T5NXjBlQnaknwhJjmbrC3z1AyHA=	【基礎】列表找規則 2		Finding Patterns in Tables 2		math;elementary	junyi	1.0	6.0
junyi.EoxaKgXtsgVLpnw8d6TdnsnnqzM2gEb+mHUwkOsZGpU=	簡化與歸納問題：綜合;lcsh.sh85065807	http://id.loc.gov/authorities/subjects/sh85065807	Simplification and Induction Problems: Comprehensive		math;elementary	junyi	1.0	6.0
junyi.u5SYmgbMwMzEurXJkN8SzYMacAqwjR02xCA0/prnVeI=	【一般】和差問題 2		Sum and Difference Problems 2		math;elementary	junyi	1.0	6.0
junyi.T4f/arzfSalcvrX0iElU649bu8yFkRYxheJCrrNEkLQ=	【一般】雞兔問題 2;lcsh.sh85110203	http://id.loc.gov/authorities/subjects/sh85110203	Chickens and Rabbits Problems 2		math;elementary	junyi	1.0	6.0
junyi.kSGW7jiMb919zyekSOS3O3twBsFg+jh/QoZTlNlm2xU=	【一般】年齡問題 2;dbpedia.Age_error	http://dbpedia.org/resource/Category:Age_error	Age Problems 2		math;elementary	junyi	1.0	6.0
junyi.AftCWTe9HWCQtI7qOgUITUl2eWnLhe6p09IHSLTFB2o=	【基礎】列式並解題：x+a=b		Equation Writing and Solution: x+a=b		math;elementary	junyi	1.0	6.0
junyi.cYgMGBbf7LdGQPgpluIyEfy/nofh1pO0STOjHrLThpc=	【基礎】加與除的兩步驟問題		Two-Step Problems: Addition and Division		math;elementary	junyi	1.0	6.0
junyi.h3/qpdMuhf5rZwqcHX//oZtCPV6xOKgXZyeHSGnWAsA=	【基礎】減與除的兩步驟問題;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Two-Step Problems: Subtraction and Division		math;elementary	junyi	1.0	6.0
junyi.qTFR2TIte0fD2b2N9J1h/QspauQCDlkyzaanvg5SsNc=	【基礎】連乘的兩步驟問題		Two-Step Problems: Consecutive Multiplication		math;elementary	junyi	1.0	6.0
junyi.i63OzZpTkqfe5ND+D9DAeVXqzKrB/7OasjU2PnkdHfs=	【基礎】乘除的兩步驟問題		Two-Step Problems: Multiplication and Division		math;elementary	junyi	1.0	6.0
junyi.b6cw1Qxc9pcHLkL8JmxW99AJEkZtsztt9ZvSboO7usA=	【基礎】兩步驟計算規則綜合習題;junyi.wkd96LaG/2zfF/UXCPKhMm/u+QWPguay/di04trhNlc=;【進階】兩步驟計算規則綜合習題;junyi.fvFMso7Q63rng+f8fs9HliWNJ06dvmCvI89pP3g8AZI=;【一般】兩步驟計算規則綜合習題		Two-Step Calculation Rules: Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.tUeUQK4V+TthlYOfXGU45TfMrMvMlcmhUaMf6Sy4WxQ=	【基礎】加減混合計算的簡化		Simplification of Mixed Addition and Subtraction		math;elementary	junyi	1.0	6.0
junyi.JZfQaPLUEZBed+XMOOWufLndpgukChiiKsqH/d+cxlI=	【基礎】四則計算：先乘除後加減;lcsh.sh85018806	http://id.loc.gov/authorities/subjects/sh85018806	Four Operations: Multiplication/Division Before Addition/Subtraction		math;elementary	junyi	1.0	6.0
junyi.dIoqlJEhZ/uEUpnudTQ+Ve8Uw1oiqSMobNqXb2YQfcs=	【基礎】只有加減或乘除的計算：有括號		Addition/Subtraction or Multiplication/Division Only: With Parentheses		math;elementary	junyi	1.0	6.0
junyi.VkqQZJ473iP+Q3cuRr/ss9TxWBXBIsPwC0fwGbVIgjU=	【基礎】連乘計算：含有括號		Consecutive Multiplication: With Parentheses		math;elementary	junyi	1.0	6.0
junyi.LCz/rIBPDjV+9tcB8P8On0xwPups1k9t8fcMBsc7rRs=	【基礎】連除計算：含有括號;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Consecutive Division: With Parentheses		math;elementary	junyi	1.0	6.0
junyi.PIoM9UkR72BGOOCJwBMgzPXrR5EHZiv8SzfvVFsNlxk=	【基礎】連加計算的簡化		Simplification of Consecutive Addition		math;elementary	junyi	1.0	6.0
junyi.EedOkesRVDnFwtBDegS+2DXjAMOSPgOvhPbGLmqAjcc=	【基礎】只有加減或乘除的計算：無括號		Addition/Subtraction or Multiplication/Division Only: Without Parentheses		math;elementary	junyi	1.0	6.0
junyi.h6xIB8Vz3g7+BOulVtddhzDp6mlqvqglH70sh8SfyOA=	【基礎】連乘計算的簡化		Simplification of Consecutive Multiplication		math;elementary	junyi	1.0	6.0
junyi.7fbJaPJmoN2eKJr5ET2A4DTPY+IMpCxnc/1KKVl828E=	【基礎】兩步驟問題併式：連加、連減、加減綜合習題;junyi.z63YRJBWfFRlEmNRbbP4dElBqjDwsHUJ4X+mLaRj+pU=;【一般】兩步驟問題併式：連加、連減、加減綜合習題		Two-Step Problem Expressions: Consecutive Addition, Subtraction, and Mixed Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.apFEy2v1Cp11xrY8+93ALiMxibD9kdla4EDA1KJdSm0=	【基礎】連加的併式		Consecutive Addition Expression		math;elementary	junyi	1.0	6.0
junyi.74uvGh9hBfx+jQdqw9n6TzJCCnr8Q5wDHJqUead5+RU=	【基礎】連減的併式		Consecutive Subtraction Expression		math;elementary	junyi	1.0	6.0
junyi.ZfijBfJmW6aiU5BUvf9fG0QF1XKo3pbEYQ8mYC94hT8=	【基礎】加減併式：有括號的先算		Addition/Subtraction Expression: Parentheses First		math;elementary	junyi	1.0	6.0
junyi.0oPDO0zy0NDr7kBNesLy+ZbkNuyynak8fcfE05h+pwc=	【基礎】加減併式：由左而右計算		Addition/Subtraction Expression: Left-to-Right Calculation		math;elementary	junyi	1.0	6.0
junyi.OkgyFAFUhVF5xeu+iDV16+5dlnfzfYQJxXIidJx7dzE=	【基礎】兩步驟問題併式：連乘、連除、乘除綜合習題;junyi.RtjkuNmuzBI2VhWYRk43wMkzhzIQD6YstXG1ZsypAZU=;【進階】兩步驟問題併式：連乘、連除、乘除綜合習題;junyi.OowZ5vdDfwOEL1LD/3yxHdHmT5fHqZUl1obUtKekJlU=;【一般】兩步驟問題併式：連乘、連除、乘除綜合習題		Two-Step Problem Expressions: Consecutive Multiplication, Division, and Mixed Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.TIFqzAEaJ9dzg/KCrFFPRw7C0KKV+dPmxhnS9zS0w+E=	【基礎】連除的兩步驟應用問題		Two-Step Application Problems: Consecutive Division		math;elementary	junyi	1.0	6.0
junyi.0f0BGV01H4RbdYLrd/fZN5enqRjIC7Bkzcoqxzgf0YA=	【基礎】乘除併式：無括號		Multiplication/Division Expression: Without Parentheses		math;elementary	junyi	1.0	6.0
junyi.M4lv3w3T20+Z1YcnIEUe/CKdA/ROAHdY/dmcaJTg0hA=	【基礎】兩步驟問題併式：乘與加減、除與加減綜合習題;junyi.Sb3aon2FSNNX4wgPRFi3hwJKcQgo8dM+4M26k2TF4wY=;【進階】兩步驟問題併式：乘與加減、除與加減綜合習題;junyi.gOX2LgERQWRqT9yOkaWwpJsbIezSaFgRg27NSNXzrjs=;【一般】兩步驟問題併式：乘與加減、除與加減綜合習題		Two-Step Problem Expressions: Multiplication/Addition-Subtraction and Division/Addition-Subtraction Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.fBA/dR3/vn5rjFVbPKC9asCyTQ2ieY/iBYb1sqWO2oc=	【基礎】乘與加減的兩步驟問題		Two-Step Problems: Multiplication with Addition/Subtraction		math;elementary	junyi	1.0	6.0
junyi.LVQFQmyO5bd6aJa8iZwe04tHXH1gEaS9K+H5oxb8raU=	【基礎】乘與加減的併式：無括號		Multiplication and Addition/Subtraction Expression: Without Parentheses		math;elementary	junyi	1.0	6.0
junyi.Um/VucrWT3ytfnYCAhdIJf58cjByGJkSIPJrsdq3Z18=	【基礎】乘與加減的併式：有括號		Multiplication and Addition/Subtraction Expression: With Parentheses		math;elementary	junyi	1.0	6.0
junyi.i0Z53FafHddw11FFfQ85WbBa2vs7zK8iD9q9iYEPjJk=	【基礎】除與加減的兩步驟問題;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Two-Step Problems: Division with Addition/Subtraction		math;elementary	junyi	1.0	6.0
junyi.voVpsR3NChso9TsHdzn/OkPeLiymYrV3qu8Xe0PUOHg=	【基礎】除與加減的併式：無括號		Division and Addition/Subtraction Expression: Without Parentheses		math;elementary	junyi	1.0	6.0
junyi.flzEj3Mnu3HFWNtkqEhaKk3L6u5aBJRuGGTTmNC1DR4=	【基礎】除與加減的併式：有括號		Division and Addition/Subtraction Expression: With Parentheses		math;elementary	junyi	1.0	6.0
junyi.HbzxHxzxJEcXXmpGxn6HVgsAeH82lubPagM1RpCsh8E=	【基礎】整數的四則運算綜合習題;junyi.bdWR70qmnAJIvbK4o/p60bDY5QbnX2vaRkVdg1s1DZk=;【進階】整數的四則運算綜合習題;junyi.d7EhDMIrDeTrwHOcqUhYpiwc4yQMwmZ/8RjcPpojXzc=;【一般】整數的四則運算綜合習題		Integer Four Operations: Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.GKsTLPdjoFT5L8MFLduUaKOBTgtAz0RjoP8E5qYsmF8=	【基礎】乘除的併式;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Multiplication/Division Expression		math;elementary	junyi	1.0	6.0
junyi.tKPJ+aL8jZdRX7rLqbXvQRirJzPopGK2mxUlBEHW1aA=	【基礎】乘除計算規律;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Multiplication/Division Calculation Patterns		math;elementary	junyi	1.0	6.0
junyi.z40HWZR+gOnq+/hu58VFytoZlZYp9/VyuyENVRGJ/OU=	【基礎】連除的併式;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Consecutive Division Expression		math;elementary	junyi	1.0	6.0
junyi.PlMIYvc3fCsZ4pYDuAJK1ADA8SMuWLshZIh1bvsDgaY=	【基礎】四則混合計算		Mixed Four Operations Calculation		math;elementary	junyi	1.0	6.0
junyi.cWGivrZDSwN5LiL2G27HYCmyOuUeAhMIchLIraXiV8Q=	【基礎】連除計算規律;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Consecutive Division Calculation Patterns		math;elementary	junyi	1.0	6.0
junyi.375WTBbZdRYv/Jw/rnTv7auOCQAAiNliDREgtraOuH0=	【基礎】三步驟併式應用問題		Three-Step Expression Application Problems		math;elementary	junyi	1.0	6.0
junyi.6UJI/nUJp0n771O8yxGM05XhkhXAfGhsT0DUpIRFFVQ=	【基礎】分數與小數的四則運算綜合習題;junyi.Gs2eHMkqvr4Vmv27og7SW0dttNc2vGI+ECb6wDhNGBI=;【進階】分數與小數的四則運算綜合習題;junyi.pQ/2AQfwKgwmw2M2LVFo2N6j9s48R5T0saCeTKoyYm4=;【一般】分數與小數的四則運算綜合習題		Fractions and Decimals Four Operations: Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.XPxKzkvjDB7yK2AQPahFqPB7cnoHs5/dy4T498HoX5M=	【基礎】分數的四則運算：括號先算、先乘除後加減		Fraction Four Operations: Parentheses First, Multiplication/Division Before Addition/Subtraction		math;elementary	junyi	1.0	6.0
junyi.P9MBH2y9lTr+ueuFDr6VDrx3GSS1/MvPLRyklqdSyVM=	【基礎】分數的四則運算：分配律		Fraction Four Operations: Distributive Property		math;elementary	junyi	1.0	6.0
junyi.+lmw480dBLSwkBgaKdL9MeVNsUfCgHmD+L4wzqUFX9M=	【基礎】分數的的加減混合計算：連減兩數		Fraction Addition/Subtraction Mixed Calculation: Consecutive Subtraction of Two Numbers		math;elementary	junyi	1.0	6.0
junyi.Qfkdu0xMDo7ZKO14VkT7AmpqH0GnAvcprI5Fj+rC1u0=	【基礎】分數的的加減混合計算：加減混合		Fraction Addition/Subtraction Mixed Calculation: Addition and Subtraction Mixed		math;elementary	junyi	1.0	6.0
junyi.R6QefDBKjMm/uoG5bP/sWm4HxgqX8fZQ9wriQsEbLhU=	【基礎】分數的的乘除混合計算：乘除混合;lcsh.sh00006400	http://id.loc.gov/authorities/subjects/sh00006400	Fraction Multiplication/Division Mixed Calculation: Multiplication and Division Mixed		math;elementary	junyi	1.0	6.0
junyi.Fs7rh4BWTNyGyHmP1FDo2C0JQzPnyByghyUsARf8uvE=	【基礎】連減兩數等於減兩數的和		Consecutive Subtraction of Two Numbers Equals Subtraction of Their Sum		math;elementary	junyi	1.0	6.0
junyi.jyV3TtfAbZjDOzo8nkyM/0J0ZhwbB6Q2w53P4VyYpRw=	【基礎】連除兩數等於除以兩數的積		Consecutive Division of Two Numbers Equals Division by Their Product		math;elementary	junyi	1.0	6.0
junyi.abZeR/hnIssN0A8N+KhGYvmhrlPuBAPZSPOCXwLIQd0=	【基礎】小數的四則運算：分配律;dbpedia.Decimalisation	http://dbpedia.org/resource/Category:Decimalisation	Decimal Four Operations: Distributive Property		math;elementary	junyi	1.0	6.0
junyi.0SEOeLpKd2K4V+T1BhZENWUuLHGTd+x+SQiXWcPAFZc=	【基礎】小數四則混合運算;dbpedia.Decimalisation	http://dbpedia.org/resource/Category:Decimalisation	Decimal Mixed Four Operations		math;elementary	junyi	1.0	6.0
junyi.Y8wMuwT4XAOV0oJ6FnQLaEEOIi5GxbVxfLaXLdbchfg=	【基礎】分數和小數單步驟計算		Fractions and Decimals Single-Step Calculation		math;elementary	junyi	1.0	6.0
junyi.HWsQi2gh2imZ+B7lfffCgOj8uzOy5kWwOYfTHpW0BI0=	【基礎】分數與小數混合的簡化計算：小數化成分數		Simplified Calculation of Fractions and Decimals: Converting Decimals to Fractions		math;elementary	junyi	1.0	6.0
junyi.wWxHJ8aDeAVSEp62k6aRXGwVOAzzQz+w7iBA9wZium4=	【基礎】分數與小數的四則運算應用題		Fractions and Decimals Four Operations Application Problems		math;elementary	junyi	1.0	6.0
junyi.OFviqNusL3qUCiAp+zDob+G8I7rsTkSPGFNa+xzA8sE=	【基礎】小數的兩步驟問題;dbpedia.Decimalisation	http://dbpedia.org/resource/Category:Decimalisation	Two-Step Decimal Problems		math;elementary	junyi	1.0	6.0
junyi.yC2VB5lJ5y/sgxAF1VTGmJEeWwn9WiP2T6dEfU6m9jg=	【基礎】加減的等量公理：整數		Equality Property of Addition/Subtraction: Integers		math;elementary	junyi	1.0	6.0
junyi.5j1q7lkHFW8HJEpfUarDBzEppNaa42zrbrz1xDFw+Ck=	【基礎】乘除的等量公理：整數		Equality Property of Multiplication/Division: Integers		math;elementary	junyi	1.0	6.0
junyi.COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=	【基礎】用符號代表數;lcsh.sh85131427	http://id.loc.gov/authorities/subjects/sh85131427	Using Symbols to Represent Numbers		math;elementary	junyi	1.0	6.0
junyi.Rcsy5m8O7pQ3np5tv3eeCgGc7Vn9vqmoMEYbz1pB8pw=	加與乘的兩步驟問題		Two-Step Problems: Addition and Multiplication		math;elementary	junyi	1.0	6.0
junyi.Yp1BxxjeCigA5sXXXV9seEAdOYA8MchGwafHWyUm7qQ=	減與乘的兩步驟問題		Two-Step Problems: Subtraction and Multiplication		math;elementary	junyi	1.0	6.0
junyi.b9R/xne951+T/j1JI1MBUYj5GedaqnaVkFFXo7wZ+qo=	【一般】兩步驟應用問題：加減與除綜合習題		Two-Step Application Problems: Addition/Subtraction and Division Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.vj2oAek5lK+ewqbR0hgGrkyAZpWXIxl9Qt3HpVZVBK8=	【一般】兩步驟應用問題-連乘、乘除與連除綜合習題		Two-Step Application Problems: Consecutive Multiplication, Multiplication/Division, and Consecutive Division Comprehensive Exercises		math;elementary	junyi	1.0	6.0
junyi.l2/vcuhsUZHwmURWCt7xK+5y11xqlvCniAXvZvbs7sM=	【一般】連除的兩步驟問題		Two-Step Problems: Consecutive Division		math;elementary	junyi	1.0	6.0
junyi.gr4NKrj+oJ0DWsF5eptZqQQ7ksEfY5k4NLv8FQdDDk4=	【一般】連減計算的簡化		Simplification of Consecutive Subtraction		math;elementary	junyi	1.0	6.0
junyi.eem9dUXJyUw0k1eqjFlnFp52CjkEsGsRMN5hIg7AxIg=	【一般】簡化計算		Simplified Calculation		math;elementary	junyi	1.0	6.0
junyi.wZCkmlfJ0G2xyiucQ85Ms+DMGXRSg8yhQ+MiwtSHS30=	【一般】分數的的乘除混合計算：括號先不要算完		Fraction Multiplication/Division Mixed Calculation: Do Not Fully Calculate Parentheses First		math;elementary	junyi	1.0	6.0
junyi.ZGnaehUOvrRIwrXHqEnz72BTVo/xzUr85yaqAjY5FN0=	【一般】加減的等量公理：分、小數		Equality Property of Addition/Subtraction: Fractions and Decimals		math;elementary	junyi	1.0	6.0
junyi.TdvU/GNCYUygMo4pGEGXRSCZb9aI1CNNc3QR3WHsRuU=	【一般】乘除的等量公理：分、小數		Equality Property of Multiplication/Division: Fractions and Decimals		math;elementary	junyi	1.0	6.0
junyi.fJV+/6UaR4fnZLzM81X+1r4Ma1REep5Q0Rj30zM6z+Y=	【一般】運用等量公理求四則混合運算式中未知數的解		Solving for Unknowns in Mixed Four Operations Expressions Using the Equality Property		math;elementary	junyi	1.0	6.0
junyi.O5REHVmAHn7gqbV004+NYosaXTrsEuiqcIORcWSdXXY=	【基礎】點與圓的位置關係		Position relationship between point and circle		math;junior	junyi	7.0	9.0
junyi.4BVALn5irV1247RL43vCYHrGwGO+WyV5JNasXCe3N8Y=	【基礎】直線與圓的位置關係		Position relationship between line and circle		math;junior	junyi	7.0	9.0
junyi.f7095rj+E71WXpZHXMkEExF0RcHXLX3GBHaoIK6/1GM=	【基礎】圓的切線性質;junyi.VoHrX2UnJ3IU2DdxSNj+Bbm9zCM0xLPSoYevLWFeGD8=;圓的切線性質		Properties of tangent lines to circles		math;junior	junyi	7.0	9.0
junyi.E3B9SjT8bMG3v5nbUC0ygPR3x4i/oVjGtA/5V/f05rg=	【基礎】弦心距的應用;junyi.KRStnam9HyVFJNcPipeCdLCojuvcpEJluG+TnIQa/Qo=;弦心距的應用		Application of chord-to-center distance		math;junior	junyi	7.0	9.0
junyi.ODEv/zQe85ashn/pvTconu7UT/KCBkxkZokBH6H8OxI=	【基礎】兩圓的位置關係		Position relationship between two circles		math;junior	junyi	7.0	9.0
junyi.SJTFghEQOed1hZMCrR3hHBJLS2VNyHCmi8/CHDDmy44=	【基礎】兩圓的公切線段長		Length of common tangent segments		math;junior	junyi	7.0	9.0
junyi.zHqZC5BMQzmA8ZbWd776nwinT6LWg2mxiT0WiW/5YZE=	【基礎】弦、弧與圓心角		Chord, arc, and central angle		math;junior	junyi	7.0	9.0
junyi.DRTrxTZ3EjiwnJUUqIsOLCqDQihuHkqux4RSUOkk2sA=	【基礎】圓周角與其所對的弧		Inscribed angle and its intercepted arc		math;junior	junyi	7.0	9.0
junyi.NbBubQKT4fanKTDFR8SmEerTmNXGgdkwtP8ovb9/AHg=	【基礎】半圓、平行弦		Semicircle and parallel chords		math;junior	junyi	7.0	9.0
junyi.zHDjrBKb5lNSncPDp2hPXdb1zXdHj1Y/iQvzW7DTaIQ=	【基礎】弦切角		Angle between tangent and chord		math;junior	junyi	7.0	9.0
junyi.GqjrKOz5f3VIEoX3SIXFX4c0u+ZQf78K7jEausPq1zY=	【基礎】圓外角		Angle formed by secants outside circle		math;junior	junyi	7.0	9.0
junyi.Vj19/FOJ9nuzsw/E4T14ddKY6iiZGnG+3fxiJSvbiD4=	【基礎】圓冪性質		Power of a point		math;junior	junyi	7.0	9.0
junyi.9lNlcOPdqsxv4gFKj/l373+cK9Dfus5eNNsvjHY1yos=	【基礎】內冪性質		Internal power of point		math;junior	junyi	7.0	9.0
junyi.jE1Pn6eb/odIa2Xtuki0YOh7gk0BCjq9q2oE+AJb1QQ=	【進階】圓心角的應用		Application of central angles		math;junior	junyi	7.0	9.0
junyi.ABO0BTpEYfMxm7ab5QAZhbOUJGui6N8h7ohJBPwlkDA=	【進階】圓周角的應用;junyi.mrG4s2qdh44vRQsx7/T2OnjSJj8UzM23ODdwSHYMNFQ=;【進階】圓內角的應用		Application of inscribed angles		math;junior	junyi	7.0	9.0
junyi.AWydRuHu2+cX0wAcWh9RcQJnBs4mFdeObcCzF1yM17A=	【進階】圓外角的應用		Application of angles formed by secants		math;junior	junyi	7.0	9.0
junyi.R5pBjwxHhlwD8Iv1qdtR9VtjKwfWBVuh5P0UM3eQg7Y=	【進階】圓的幾何性質應用		Application of circle properties		math;junior	junyi	7.0	9.0
junyi.nLHQ1qJlj3kW0aZ1DY+O6yD5N474TKSw+L1lDDMnnOA=	點與圓的關係		Point-circle relationship		math;junior	junyi	7.0	9.0
junyi.2Q4i17ObOkd2Yb449DHA1IBEBnZ/7EImF3FYztgI+dk=	兩圓的位置關係應用		Application of two-circle position relationships		math;junior	junyi	7.0	9.0
junyi.g+QrAwIOrKpsjGfixPcsV8mYJ11PnKrFOt+JL386CZk=	公切線應用;lcsh.sh85032240	http://id.loc.gov/authorities/subjects/sh85032240	Application of common tangents		math;junior	junyi	7.0	9.0
